ts,o,h,l,c,v
1759444620,0.000602325826950948,0.000620717194447391,0.00058677260181598,0.000620717194447391,1037.222200117972
1759444560,0.00062273972853862,0.000628162643665661,0.000581258953118158,0.000602325826950948,13688.043997052582
1759444500,0.000601656794864645,0.000623759183769446,0.000582097973068037,0.00062273972853862,5649.110596276764
1759444440,0.000587233976399443,0.000610122060757889,0.000557279916087537,0.000601656794864645,8003.8955834082035
1759444380,0.000609372135787491,0.000609372135787491,0.000565748089373308,0.000587233976399443,4522.785476160239
1759444320,0.000590922884310491,0.000614407434569384,0.000549352047135715,0.000609372135787491,12247.857663515655
1759444260,0.000541811075947139,0.000604217656076184,0.000541811075947139,0.000590922884310491,4062.885035695991
1759444200,0.000494847693712321,0.000547080999064716,0.000493899027916053,0.000541811075947139,7966.351127857217
1759444140,0.00052188645531717,0.000579645116700365,0.000465318005741736,0.000494847693712321,20725.331128546364
1759444080,0.000434554648883841,0.000602336695498679,0.000430506575649646,0.00052188645531717,32531.159054546828
1759444020,0.000423489797704982,0.000462816367879799,0.000421265786569798,0.000434554648883841,6362.890487090996
1759443960,0.000389724900541188,0.000423489797704982,0.000389724900541188,0.000423489797704982,3362.214104271889
1759443900,0.000365407287763361,0.000395355289011821,0.000365407287763361,0.000389724900541188,3166.1779512801327
1759443840,0.000371329596837895,0.000381612374868088,0.000356903096343004,0.000365407287763361,3710.5120655360506
1759443780,0.00036017753715733,0.00038180674937621,0.000315942274868826,0.000371329596837895,10435.38979291427
1759443720,0.000408817039751069,0.000409016709719466,0.000333353880315556,0.00036017753715733,10290.499548440954
1759443660,0.000453385452693329,0.000453385452693329,0.00038860072216544,0.000408817039751069,7904.081541428788
1759443600,0.000396016605951765,0.000453385452693329,0.000382457365669128,0.000453385452693329,15470.91239458166
1759443540,0.00039306812072581,0.00041666995045454,0.00039306812072581,0.000396016605951765,3213.836076136001
1759443480,0.000430970810989534,0.000440115350638581,0.000371866638315964,0.00039306812072581,17310.090847429623
1759443420,0.00037680728818513,0.000431749949720071,0.000375956889512738,0.000430970810989534,6481.448072528991
1759443360,0.000410702649199263,0.000422286809607745,0.000373882265161854,0.00037680728818513,6878.193838989092
1759443300,0.000343895959961999,0.000428723551152901,0.000343895959961999,0.000410702649199263,13758.90144889395
1759443240,0.000347574620848788,0.000348067927457873,0.000343895959961999,0.000343895959961999,622.9558534747958
1759443180,0.000326599872523681,0.000357057671549433,0.000326599872523681,0.000347574620848788,4465.6337780657195
1759443120,0.000330958564418187,0.000347326632948643,0.000314236283507216,0.000326599872523681,8769.063889927098
1759443060,0.000313751604093539,0.000338159020722537,0.000311414612764643,0.000330958564418187,5485.841948553691
1759443000,0.000349210139395081,0.000349210139395081,0.000311364565648883,0.000313751604093539,4866.76923704017
1759442940,0.000312781196416381,0.000368439947594103,0.000287839172239781,0.000349210139395081,13578.770050506024
1759442880,0.000244429352414314,0.000335000583876328,0.000244429352414314,0.000312781196416381,7352.303454288854
1759442820,0.000244176977387743,0.000339393916787731,0.000231176555912096,0.000244429352414314,12857.659467824102
1759442760,0.000235372647020228,0.000278200311820268,0.000235372647020228,0.000244176977387743,8706.311168688591
1759442700,0.000234575433238593,0.000237848159252181,0.000230984066915474,0.000235372647020228,720.6943619019642
1759442640,0.000215715411516176,0.000241573000735171,0.000215715411516176,0.000234575433238593,4554.8683865139465
1759442580,0.000241245499713114,0.000241245499713114,0.000211948127956721,0.000215715411516176,4693.560984685062
1759442520,0.00024331053341074,0.000247061574490202,0.000240881070894051,0.000241245499713114,1196.1042482844275
1759442460,0.000234305391210854,0.000247761939577873,0.000234305391210854,0.00024331053341074,1549.5323620285255
1759442400,0.000248770372125342,0.00026503552177378,0.000231734162534994,0.000234305391210854,10393.638648613964
1759442340,0.000274903369580801,0.000277625468569545,0.000245425052482625,0.000248770372125342,3759.4256351572485
1759442280,0.000283856453203404,0.000283856453203404,0.000268815995905124,0.000274903369580801,1909.8644790507371
1759442220,0.000249013109889121,0.000283856453203404,0.000239935518957235,0.000283856453203404,6286.669489882745
1759442160,0.000246068537403813,0.000252951756144875,0.000230286652084939,0.000249013109889121,4004.1535186841174
1759442100,0.000287530825971165,0.000293129145887347,0.000217694785801333,0.000246068537403813,16856.844173006513
1759442040,0.000297191510352934,0.000303449810514606,0.000287530825971165,0.000287530825971165,1624.4577374505734
1759441980,0.000265881845067441,0.00030052466968765,0.000258345377947419,0.000297191510352934,7991.11161499554
1759441920,0.000329020532424282,0.000332581964841344,0.000236718242571847,0.000265881845067441,12093.354689532593
1759441860,0.000308668176354815,0.000334567502436228,0.000307719416674982,0.000329020532424282,5554.130213071029
1759441800,0.000336360270254619,0.000338982210603081,0.00030192332835022,0.000308668176354815,4966.838271052603
1759441740,0.000313593210037075,0.000354918227581753,0.000306567540810262,0.000336360270254619,3135.6639428229105
1759441680,0.000296060648178659,0.000344072908595278,0.000296060648178659,0.000313593210037075,6279.730053638323
1759441620,0.000338790487196237,0.00034902453665129,0.00027807608597,0.000296060648178659,6228.020917476588
1759441560,0.000315855913969782,0.000338790487196237,0.000314309510459374,0.000338790487196237,1563.4558103914665
1759441500,0.000295282239663219,0.000365571348457448,0.000295282239663219,0.000315855913969782,8667.818065955249
1759441440,0.000340064674748562,0.000366542800704694,0.000281103799888272,0.000295282239663219,23530.354641563015
1759441380,0.0004145632082006,0.000423966267375243,0.000312081190649031,0.000340064674748562,15477.557816803132
1759441320,0.000385295180059065,0.0004145632082006,0.000385295180059065,0.0004145632082006,2808.113034896024
1759441260,0.00038688724794076,0.000396028600544632,0.000358379498595864,0.000385295180059065,5185.578589292667
1759441200,0.000361081909745765,0.000399032819205871,0.000361081909745765,0.00038688724794076,3455.3921106618714
1759441140,0.000339745624291422,0.000375149691198696,0.000339745624291422,0.000361081909745765,4948.330004535505
1759441080,0.00031358347852952,0.000360046417985459,0.000304623460822962,0.000339745624291422,8940.669336669484
1759441020,0.000324908941924518,0.000361533263452475,0.000301307395568792,0.00031358347852952,9818.889388327474
1759440960,0.000374863089354541,0.000427762237540084,0.000283647716115002,0.000324908941924518,28042.48476369932
1759440900,0.000410876041944966,0.000416627846751992,0.000311196220874599,0.000374863089354541,18685.25489238893
1759440840,0.00039125076504033,0.000428248775408449,0.000389432898626302,0.000410876041944966,10908.449052477823
1759440780,0.000351913661343115,0.000400819293075028,0.000351913661343115,0.00039125076504033,13464.905123709857
1759440720,0.000323314987885513,0.000388303487368857,0.000323314987885513,0.000351913661343115,19399.872887069545
1759440660,0.00035261515450773,0.000392352136953444,0.000313860056119776,0.000323314987885513,14807.255362851029
1759440600,0.000404169719462816,0.000429555839131134,0.000285680678804952,0.00035261515450773,29286.791875767423
1759440540,0.000478926734530878,0.000526621704447872,0.000397972168586785,0.000404169719462816,25634.684692903884
1759440480,0.000519318718447655,0.000519318718447655,0.000458918344310554,0.000478926734530878,6585.762597909214
1759440420,0.000431716956716586,0.000577748146427147,0.000401872628321164,0.000519318718447655,21732.278755638803
1759440360,0.000383229110499513,0.000489770764059927,0.000383229110499513,0.000431716956716586,16854.565588127476
1759440300,0.000323613092209502,0.000384972300751088,0.000323613092209502,0.000383229110499513,4422.758810666027
1759440240,0.000287443215993716,0.000324130968380681,0.000285343130125759,0.000323613092209502,5084.906040660226
1759440180,0.00028033292687673,0.000290426052737409,0.000261476360673743,0.000287443215993716,4660.893415726291
1759440120,0.000221964734933488,0.00029089769225273,0.000221964734933488,0.00028033292687673,6740.998922618011
1759440060,0.000258153604113121,0.000258870797574861,0.000221964734933488,0.000221964734933488,4386.429391638166
1759440000,0.000231679375751502,0.000262631190921933,0.000231679375751502,0.000258153604113121,3881.759996674123
1759439940,0.00027056410985129,0.00027056410985129,0.000221039307489944,0.000231679375751502,7464.926878235768
1759439880,0.000260268294887577,0.0004015707448079,0.000253661906143698,0.00027056410985129,22968.04442810502
1759439820,0.00028716493218363,0.00031359190055623,0.00025506341219039,0.000260268294887577,10715.231334481383
1759439760,0.000276622612397597,0.000583055424919346,0.000274404862353326,0.00028716493218363,17111.682310801178
1759439700,0.000345474121301655,0.000345474121301655,0.000273887904995507,0.000276622612397597,5593.517307505338
1759439640,0.000317942339777663,0.000345474121301655,0.000279468340430277,0.000345474121301655,13295.71515992107
1759439580,0.000324191086399411,0.000327016030032874,0.000291474041354516,0.000317942339777663,7861.506790070137
1759439520,0.0002930719644651,0.000346679447593891,0.000283227441424361,0.000324191086399411,9730.589638391539
1759439460,0.000252716572227645,0.000295331888236676,0.000246022350600021,0.0002930719644651,7837.334015476054
1759439400,0.000305415420865358,0.000313621693950414,0.000241308096286517,0.000252716572227645,16006.965885592008
1759439340,0.000260440311997605,0.000326451240158577,0.000260440311997605,0.000305415420865358,9579.685221290778
1759439280,0.000294753451457463,0.000295845978592305,0.00024487166692731,0.000260440311997605,7722.345623961555
1759439220,0.00029183204216226,0.000310517953496276,0.000275653285333109,0.000294753451457463,6228.738118629898
1759439160,0.00028225249460971,0.000313024645537633,0.000272122652322779,0.00029183204216226,13452.718091298071
1759439100,0.000227823792315775,0.000324816302645385,0.000227823792315775,0.00028225249460971,20118.179912354353
1759439040,0.000207254986709519,0.000287404460810515,0.000195870079605363,0.000227823792315775,15649.347089677447
1759438980,0.000179581909700665,0.00021104591071019,0.000174609432897397,0.000207254986709519,6106.013093691122
1759438920,0.000166595885821344,0.000191981008995703,0.000166595885821344,0.000179581909700665,8138.986394685284
1759438860,0.000150669702851867,0.000173564354573662,0.000149260319282204,0.000166595885821344,2686.4149773774484
1759438800,0.000126284315844081,0.000171758321671593,0.000125778488056707,0.000150669702851867,6784.744495218124
1759438740,0.000146344000391577,0.000149261357196055,0.00012026414694952,0.000126284315844081,7020.89431830589
1759438680,0.000179061663817814,0.000179804034277004,0.000146344000391577,0.000146344000391577,7573.082617680646
1759438560,0.000152740380905573,0.000200003126682547,0.000149428116900974,0.000170016206217675,12178.982813739152
1759438500,0.00012695965622506,0.000155389123646152,0.000118132774736035,0.000152740380905573,8755.942992727278
1759438440,0.000152270666253224,0.000152270666253224,0.000120588885732348,0.00012695965622506,9265.540758075398
1759438380,0.000137135583360024,0.000170109973767687,0.000130902936738021,0.000152270666253224,10534.301528946124
1759438320,0.000133297253812978,0.000183939467479138,0.000128554578805002,0.000137135583360024,13197.490517705757
1759438260,9.4572354320243e-05,0.000143588048105157,9.36169433207628e-05,0.000133297253812978,7527.767041280784
1759438200,9.76210865377011e-05,0.000101827496232417,9.37740893316872e-05,9.4572354320243e-05,2030.5392790668702
1759438140,9.55059505511006e-05,0.000112545293484031,9.29900245966366e-05,9.76210865377011e-05,7489.772413423647
1759438080,8.01339451322234e-05,9.55059505511006e-05,8.01339451322234e-05,9.55059505511006e-05,4675.48700664927
1759438020,7.47861014610931e-05,8.02122008020135e-05,7.10202332466573e-05,8.01339451322234e-05,2528.4141480225094
1759437960,7.80254489509875e-05,8.95079533036064e-05,7.469482912212e-05,7.47861014610931e-05,5298.432664076352
1759437900,5.89932878894043e-05,8.60700892372218e-05,5.84326101182013e-05,7.80254489509875e-05,10302.063904563765
1759437840,5.45879064247414e-05,6.43325549161686e-05,5.45879064247414e-05,5.89932878894043e-05,3645.4626654305316
1759437780,4.28829223690304e-05,5.83319899234679e-05,4.28829223690304e-05,5.45879064247414e-05,6828.2502692777625
1759437720,7.04971277151143e-05,7.07550265499162e-05,4.19979367937155e-05,4.28829223690304e-05,7283.986892928321
1759437660,6.3754193854562e-05,7.04971277151143e-05,6.16359155752685e-05,7.04971277151143e-05,3285.574459012931
1759437600,6.96353317012719e-05,7.022499896499e-05,5.8195779190487e-05,6.3754193854562e-05,5048.74409750406
1759437540,6.51070176828916e-05,8.16318455437928e-05,5.24030228786054e-05,6.96353317012719e-05,17284.14444126309
1759437480,0.000121737809901643,0.000121737809901643,5.35293801253939e-05,6.51070176828916e-05,25680.17790266663
1759437420,0.000122150938710703,0.000138303002590469,0.000109923908822142,0.000121737809901643,11596.801872515198
1759437360,0.000150891740414303,0.000150891740414303,0.000117149187413416,0.000122150938710703,11577.184005490191
1759437300,0.000151233884269443,0.000161865865601732,0.000136448537931343,0.000150891740414303,9432.367743129313
1759437240,0.000132297283195855,0.000160605824576339,0.000113102170751625,0.000151233884269443,15766.359526797598
1759437180,0.000223810459932365,0.000268722678534825,0.00012028728792159,0.000132297283195855,31133.841717950738
1759437120,0.000185666719671295,0.000260424067128778,0.000179365305749616,0.000223810459932365,20790.888133704426
1759437060,0.000185842057154711,0.000221666671714081,0.000167073797228604,0.000185666719671295,21884.623242621165
1759437000,0.000273515677856701,0.000274618252665135,0.000185842057154711,0.000185842057154711,31836.092057899958
1759436940,0.000287441664529139,0.00032916932910897,0.000252734792859121,0.000273515677856701,18898.171885723517
1759436880,0.00032585110449051,0.000373346954511598,0.000283235813163374,0.000287441664529139,15356.744592424959
1759436820,0.000296227900661242,0.000368044507852747,0.000294515305134007,0.00032585110449051,10890.129589854963
1759436760,0.00030570462057716,0.000369346956872932,0.000295342687876056,0.000296227900661242,18331.334963121804
1759436700,0.000394184163135999,0.000406360727781693,0.000271957997397104,0.00030570462057716,51918.681834410185
1759436640,0.000388652584142638,0.000480126689887625,0.000356212214843439,0.000394184163135999,25825.83243302908
1759436580,0.000335890346636392,0.000441804310599314,0.000335890346636392,0.000388652584142638,16505.55443121212
1759436520,0.00035613000168235,0.000464837416386871,0.000326026954224177,0.000335890346636392,31032.01341716557
1759436460,0.000387664791888122,0.000408462487548252,0.000335419717124021,0.00035613000168235,31886.687092193653
1759436400,0.000303783471351513,0.000407713795438801,0.00030318848888389,0.000387664791888122,37313.82376889988
1759436340,0.000279606531813493,0.000316383028426144,0.00027163810066801,0.000303783471351513,13348.4238989583
1759436280,0.000232989547698248,0.000289225373407693,0.000212496027805099,0.000279606531813493,20180.9017437407
1759436220,0.000256051562273681,0.000262964716454356,0.000210904889465844,0.000232989547698248,28716.289111617367
1759436160,0.000249984123072514,0.000283649706818174,0.000210374100263866,0.000256051562273681,46555.445427388244
1759436100,0.000148985908446583,0.000302921881239259,0.000148985908446583,0.000249984123072514,55161.52510852901
1759436040,0.000133664140105111,0.000198342345632824,0.000127285456339493,0.000148985908446583,29398.67310463526
1759435980,0.000132982308243866,0.00015081782172049,0.000112199969780735,0.000133664140105111,14268.294398472119
1759435920,0.000122108634456268,0.000141993371991245,0.000106936813070042,0.000132982308243866,14064.987237105892
1759435860,9.29833290106013e-05,0.000126719050171058,9.29833290106013e-05,0.000122108634456268,13439.473177978572
1759435800,9.57777549900528e-05,0.000144112376075665,8.1809820704782e-05,9.29833290106013e-05,37100.45325417104
